image_path,label
dataset\sad\sad_376.jpg,sad
dataset\sad\sad_377.jpg,sad
dataset\sad\sad_378.jpg,sad
dataset\sad\sad_379.jpg,sad
dataset\sad\sad_380.jpg,sad
dataset\sad\sad_381.jpg,sad
dataset\sad\sad_382.jpg,sad
dataset\sad\sad_383.jpg,sad
dataset\sad\sad_384.jpg,sad
dataset\sad\sad_385.jpg,sad
dataset\sad\sad_386.jpg,sad
dataset\sad\sad_387.jpg,sad
dataset\sad\sad_388.jpg,sad
dataset\sad\sad_389.jpg,sad
dataset\sad\sad_390.jpg,sad
dataset\sad\sad_391.jpg,sad
dataset\sad\sad_392.jpg,sad
dataset\sad\sad_393.jpg,sad
dataset\sad\sad_394.jpg,sad
dataset\sad\sad_395.jpg,sad
dataset\sad\sad_396.jpg,sad
dataset\sad\sad_397.jpg,sad
dataset\sad\sad_398.jpg,sad
dataset\sad\sad_399.jpg,sad
dataset\sad\sad_400.jpg,sad
dataset\sad\sad_401.jpg,sad
dataset\sad\sad_402.jpg,sad
dataset\sad\sad_403.jpg,sad
dataset\angry\angry_203.jpg,angry
dataset\sad\sad_404.jpg,sad
dataset\angry\angry_204.jpg,angry
dataset\sad\sad_405.jpg,sad
dataset\sad\sad_406.jpg,sad
dataset\fear\fear_303.jpg,fear
dataset\sad\sad_407.jpg,sad
dataset\fear\fear_304.jpg,fear
dataset\fear\fear_305.jpg,fear
dataset\disgust\disgust_41.jpg,disgust
dataset\angry\angry_205.jpg,angry
dataset\angry\angry_206.jpg,angry
dataset\disgust\disgust_42.jpg,disgust
dataset\disgust\disgust_43.jpg,disgust
dataset\disgust\disgust_44.jpg,disgust
dataset\disgust\disgust_45.jpg,disgust
dataset\disgust\disgust_46.jpg,disgust
dataset\angry\angry_207.jpg,angry
dataset\disgust\disgust_47.jpg,disgust
dataset\disgust\disgust_48.jpg,disgust
dataset\disgust\disgust_49.jpg,disgust
dataset\disgust\disgust_50.jpg,disgust
dataset\disgust\disgust_51.jpg,disgust
dataset\disgust\disgust_52.jpg,disgust
dataset\disgust\disgust_53.jpg,disgust
dataset\disgust\disgust_54.jpg,disgust
dataset\disgust\disgust_55.jpg,disgust
dataset\disgust\disgust_56.jpg,disgust
dataset\disgust\disgust_57.jpg,disgust
dataset\disgust\disgust_58.jpg,disgust
dataset\disgust\disgust_59.jpg,disgust
dataset\disgust\disgust_60.jpg,disgust
dataset\disgust\disgust_61.jpg,disgust
dataset\disgust\disgust_62.jpg,disgust
dataset\disgust\disgust_63.jpg,disgust
dataset\disgust\disgust_64.jpg,disgust
dataset\disgust\disgust_65.jpg,disgust
dataset\disgust\disgust_66.jpg,disgust
dataset\disgust\disgust_67.jpg,disgust
dataset\disgust\disgust_68.jpg,disgust
dataset\disgust\disgust_69.jpg,disgust
dataset\disgust\disgust_70.jpg,disgust
dataset\disgust\disgust_71.jpg,disgust
dataset\disgust\disgust_72.jpg,disgust
dataset\disgust\disgust_73.jpg,disgust
dataset\disgust\disgust_74.jpg,disgust
dataset\disgust\disgust_75.jpg,disgust
dataset\disgust\disgust_76.jpg,disgust
dataset\disgust\disgust_77.jpg,disgust
dataset\disgust\disgust_78.jpg,disgust
dataset\disgust\disgust_79.jpg,disgust
dataset\disgust\disgust_80.jpg,disgust
dataset\disgust\disgust_81.jpg,disgust
dataset\disgust\disgust_82.jpg,disgust
dataset\disgust\disgust_83.jpg,disgust
dataset\disgust\disgust_84.jpg,disgust
dataset\disgust\disgust_85.jpg,disgust
dataset\fear\fear_306.jpg,fear
dataset\fear\fear_307.jpg,fear
dataset\fear\fear_308.jpg,fear
dataset\fear\fear_309.jpg,fear
dataset\fear\fear_310.jpg,fear
dataset\fear\fear_311.jpg,fear
dataset\fear\fear_312.jpg,fear
dataset\fear\fear_313.jpg,fear
dataset\fear\fear_314.jpg,fear
dataset\fear\fear_315.jpg,fear
dataset\angry\angry_208.jpg,angry
dataset\angry\angry_209.jpg,angry
dataset\disgust\disgust_86.jpg,disgust
dataset\angry\angry_210.jpg,angry
dataset\disgust\disgust_87.jpg,disgust
dataset\disgust\disgust_88.jpg,disgust
dataset\angry\angry_211.jpg,angry
dataset\angry\angry_212.jpg,angry
dataset\disgust\disgust_89.jpg,disgust
dataset\angry\angry_213.jpg,angry
dataset\disgust\disgust_90.jpg,disgust
dataset\disgust\disgust_91.jpg,disgust
dataset\angry\angry_214.jpg,angry
dataset\fear\fear_316.jpg,fear
dataset\angry\angry_215.jpg,angry
dataset\angry\angry_216.jpg,angry
dataset\angry\angry_217.jpg,angry
dataset\angry\angry_218.jpg,angry
dataset\angry\angry_219.jpg,angry
dataset\angry\angry_220.jpg,angry
dataset\fear\fear_317.jpg,fear
dataset\sad\sad_408.jpg,sad
dataset\sad\sad_409.jpg,sad
dataset\sad\sad_410.jpg,sad
dataset\sad\sad_411.jpg,sad
dataset\sad\sad_412.jpg,sad
dataset\sad\sad_413.jpg,sad
dataset\sad\sad_414.jpg,sad
dataset\surprise\surprise_37.jpg,surprise
dataset\sad\sad_415.jpg,sad
dataset\sad\sad_416.jpg,sad
dataset\sad\sad_417.jpg,sad
dataset\sad\sad_418.jpg,sad
dataset\fear\fear_318.jpg,fear
dataset\sad\sad_419.jpg,sad
dataset\sad\sad_420.jpg,sad
dataset\sad\sad_421.jpg,sad
dataset\fear\fear_319.jpg,fear
dataset\sad\sad_422.jpg,sad
dataset\fear\fear_320.jpg,fear
dataset\fear\fear_321.jpg,fear
dataset\sad\sad_423.jpg,sad
dataset\fear\fear_322.jpg,fear
dataset\fear\fear_323.jpg,fear
dataset\sad\sad_424.jpg,sad
dataset\sad\sad_425.jpg,sad
dataset\fear\fear_324.jpg,fear
dataset\sad\sad_426.jpg,sad
dataset\sad\sad_427.jpg,sad
dataset\sad\sad_428.jpg,sad
dataset\sad\sad_429.jpg,sad
dataset\sad\sad_430.jpg,sad
dataset\sad\sad_431.jpg,sad
dataset\sad\sad_432.jpg,sad
dataset\fear\fear_325.jpg,fear
dataset\sad\sad_433.jpg,sad
dataset\sad\sad_434.jpg,sad
dataset\sad\sad_435.jpg,sad
dataset\sad\sad_436.jpg,sad
dataset\sad\sad_437.jpg,sad
dataset\sad\sad_438.jpg,sad
dataset\fear\fear_326.jpg,fear
dataset\sad\sad_439.jpg,sad
dataset\sad\sad_440.jpg,sad
dataset\fear\fear_327.jpg,fear
dataset\sad\sad_441.jpg,sad
dataset\sad\sad_442.jpg,sad
dataset\fear\fear_328.jpg,fear
dataset\sad\sad_443.jpg,sad
dataset\sad\sad_444.jpg,sad
dataset\sad\sad_445.jpg,sad
dataset\sad\sad_446.jpg,sad
dataset\sad\sad_447.jpg,sad
dataset\sad\sad_448.jpg,sad
dataset\sad\sad_449.jpg,sad
dataset\sad\sad_450.jpg,sad
dataset\sad\sad_451.jpg,sad
dataset\sad\sad_452.jpg,sad
dataset\sad\sad_453.jpg,sad
dataset\sad\sad_454.jpg,sad
dataset\sad\sad_455.jpg,sad
dataset\sad\sad_456.jpg,sad
dataset\sad\sad_457.jpg,sad
dataset\sad\sad_458.jpg,sad
dataset\sad\sad_459.jpg,sad
dataset\sad\sad_460.jpg,sad
dataset\sad\sad_461.jpg,sad
dataset\sad\sad_462.jpg,sad
dataset\sad\sad_463.jpg,sad
dataset\sad\sad_464.jpg,sad
dataset\sad\sad_465.jpg,sad
dataset\sad\sad_466.jpg,sad
dataset\sad\sad_467.jpg,sad
dataset\sad\sad_468.jpg,sad
dataset\sad\sad_469.jpg,sad
dataset\sad\sad_470.jpg,sad
dataset\sad\sad_471.jpg,sad
dataset\sad\sad_472.jpg,sad
dataset\fear\fear_329.jpg,fear
dataset\sad\sad_473.jpg,sad
dataset\fear\fear_330.jpg,fear
dataset\sad\sad_474.jpg,sad
dataset\sad\sad_475.jpg,sad
dataset\fear\fear_331.jpg,fear
dataset\sad\sad_476.jpg,sad
dataset\sad\sad_477.jpg,sad
dataset\sad\sad_478.jpg,sad
dataset\sad\sad_479.jpg,sad
dataset\fear\fear_332.jpg,fear
dataset\sad\sad_480.jpg,sad
dataset\fear\fear_333.jpg,fear
dataset\fear\fear_334.jpg,fear
dataset\fear\fear_335.jpg,fear
dataset\fear\fear_336.jpg,fear
dataset\fear\fear_337.jpg,fear
dataset\fear\fear_338.jpg,fear
dataset\fear\fear_339.jpg,fear
dataset\fear\fear_340.jpg,fear
dataset\fear\fear_341.jpg,fear
dataset\fear\fear_342.jpg,fear
dataset\fear\fear_343.jpg,fear
dataset\fear\fear_344.jpg,fear
dataset\sad\sad_481.jpg,sad
dataset\fear\fear_345.jpg,fear
dataset\fear\fear_346.jpg,fear
dataset\fear\fear_347.jpg,fear
dataset\fear\fear_348.jpg,fear
dataset\sad\sad_482.jpg,sad
dataset\sad\sad_483.jpg,sad
dataset\fear\fear_349.jpg,fear
dataset\fear\fear_350.jpg,fear
dataset\fear\fear_351.jpg,fear
dataset\fear\fear_352.jpg,fear
dataset\fear\fear_353.jpg,fear
dataset\sad\sad_484.jpg,sad
dataset\fear\fear_354.jpg,fear
dataset\fear\fear_355.jpg,fear
dataset\fear\fear_356.jpg,fear
dataset\fear\fear_357.jpg,fear
dataset\fear\fear_358.jpg,fear
dataset\sad\sad_485.jpg,sad
dataset\sad\sad_486.jpg,sad
dataset\sad\sad_487.jpg,sad
dataset\sad\sad_488.jpg,sad
dataset\sad\sad_489.jpg,sad
dataset\sad\sad_490.jpg,sad
dataset\sad\sad_491.jpg,sad
dataset\sad\sad_492.jpg,sad
dataset\sad\sad_493.jpg,sad
dataset\sad\sad_494.jpg,sad
dataset\sad\sad_495.jpg,sad
dataset\sad\sad_496.jpg,sad
dataset\sad\sad_497.jpg,sad
dataset\sad\sad_498.jpg,sad
dataset\sad\sad_499.jpg,sad
dataset\fear\fear_359.jpg,fear
dataset\fear\fear_360.jpg,fear
dataset\fear\fear_361.jpg,fear
dataset\fear\fear_362.jpg,fear
dataset\fear\fear_363.jpg,fear
dataset\fear\fear_364.jpg,fear
dataset\fear\fear_365.jpg,fear
dataset\fear\fear_366.jpg,fear
dataset\fear\fear_367.jpg,fear
dataset\fear\fear_368.jpg,fear
dataset\fear\fear_369.jpg,fear
dataset\fear\fear_370.jpg,fear
dataset\fear\fear_371.jpg,fear
dataset\fear\fear_372.jpg,fear
dataset\fear\fear_373.jpg,fear
dataset\fear\fear_374.jpg,fear
dataset\fear\fear_375.jpg,fear
dataset\fear\fear_376.jpg,fear
dataset\fear\fear_377.jpg,fear
dataset\fear\fear_378.jpg,fear
dataset\fear\fear_379.jpg,fear
dataset\fear\fear_380.jpg,fear
dataset\fear\fear_381.jpg,fear
dataset\fear\fear_382.jpg,fear
dataset\fear\fear_383.jpg,fear
dataset\fear\fear_384.jpg,fear
dataset\fear\fear_385.jpg,fear
dataset\fear\fear_386.jpg,fear
dataset\fear\fear_387.jpg,fear
dataset\fear\fear_388.jpg,fear
dataset\fear\fear_389.jpg,fear
dataset\fear\fear_390.jpg,fear
dataset\fear\fear_391.jpg,fear
dataset\fear\fear_392.jpg,fear
dataset\fear\fear_393.jpg,fear
dataset\angry\angry_221.jpg,angry
dataset\fear\fear_394.jpg,fear
dataset\fear\fear_395.jpg,fear
dataset\fear\fear_396.jpg,fear
dataset\angry\angry_222.jpg,angry
dataset\angry\angry_223.jpg,angry
dataset\disgust\disgust_92.jpg,disgust
dataset\disgust\disgust_93.jpg,disgust
dataset\disgust\disgust_94.jpg,disgust
dataset\disgust\disgust_95.jpg,disgust
dataset\disgust\disgust_96.jpg,disgust
dataset\angry\angry_224.jpg,angry
dataset\angry\angry_225.jpg,angry
dataset\disgust\disgust_97.jpg,disgust
dataset\angry\angry_226.jpg,angry
dataset\angry\angry_227.jpg,angry
dataset\angry\angry_228.jpg,angry
dataset\angry\angry_229.jpg,angry
dataset\disgust\disgust_98.jpg,disgust
dataset\angry\angry_230.jpg,angry
dataset\disgust\disgust_99.jpg,disgust
dataset\disgust\disgust_100.jpg,disgust
dataset\disgust\disgust_101.jpg,disgust
dataset\angry\angry_231.jpg,angry
dataset\disgust\disgust_102.jpg,disgust
dataset\angry\angry_232.jpg,angry
dataset\angry\angry_233.jpg,angry
dataset\angry\angry_234.jpg,angry
dataset\angry\angry_235.jpg,angry
dataset\disgust\disgust_103.jpg,disgust
dataset\disgust\disgust_104.jpg,disgust
dataset\angry\angry_236.jpg,angry
dataset\angry\angry_237.jpg,angry
dataset\angry\angry_238.jpg,angry
dataset\angry\angry_239.jpg,angry
dataset\angry\angry_240.jpg,angry
dataset\angry\angry_241.jpg,angry
dataset\angry\angry_242.jpg,angry
dataset\angry\angry_243.jpg,angry
dataset\angry\angry_244.jpg,angry
dataset\angry\angry_245.jpg,angry
dataset\angry\angry_246.jpg,angry
dataset\angry\angry_247.jpg,angry
dataset\angry\angry_248.jpg,angry
dataset\angry\angry_249.jpg,angry
dataset\disgust\disgust_105.jpg,disgust
dataset\disgust\disgust_106.jpg,disgust
dataset\disgust\disgust_107.jpg,disgust
dataset\disgust\disgust_108.jpg,disgust
dataset\angry\angry_250.jpg,angry
dataset\disgust\disgust_109.jpg,disgust
dataset\angry\angry_251.jpg,angry
dataset\angry\angry_252.jpg,angry
dataset\disgust\disgust_110.jpg,disgust
dataset\disgust\disgust_111.jpg,disgust
dataset\angry\angry_253.jpg,angry
dataset\disgust\disgust_112.jpg,disgust
dataset\angry\angry_254.jpg,angry
dataset\angry\angry_255.jpg,angry
dataset\disgust\disgust_113.jpg,disgust
dataset\angry\angry_256.jpg,angry
dataset\angry\angry_257.jpg,angry
dataset\angry\angry_258.jpg,angry
dataset\angry\angry_259.jpg,angry
dataset\angry\angry_260.jpg,angry
dataset\angry\angry_261.jpg,angry
dataset\angry\angry_262.jpg,angry
dataset\angry\angry_263.jpg,angry
dataset\angry\angry_264.jpg,angry
dataset\disgust\disgust_114.jpg,disgust
dataset\angry\angry_265.jpg,angry
dataset\angry\angry_266.jpg,angry
dataset\angry\angry_267.jpg,angry
dataset\angry\angry_268.jpg,angry
dataset\angry\angry_269.jpg,angry
dataset\angry\angry_270.jpg,angry
dataset\angry\angry_271.jpg,angry
dataset\angry\angry_272.jpg,angry
dataset\angry\angry_273.jpg,angry
dataset\angry\angry_274.jpg,angry
dataset\angry\angry_275.jpg,angry
dataset\angry\angry_276.jpg,angry
dataset\angry\angry_277.jpg,angry
dataset\angry\angry_278.jpg,angry
dataset\angry\angry_279.jpg,angry
dataset\angry\angry_280.jpg,angry
dataset\angry\angry_281.jpg,angry
dataset\disgust\disgust_115.jpg,disgust
dataset\disgust\disgust_116.jpg,disgust
dataset\angry\angry_282.jpg,angry
dataset\angry\angry_283.jpg,angry
dataset\disgust\disgust_117.jpg,disgust
dataset\angry\angry_284.jpg,angry
dataset\angry\angry_285.jpg,angry
dataset\disgust\disgust_118.jpg,disgust
dataset\angry\angry_286.jpg,angry
dataset\fear\fear_397.jpg,fear
dataset\disgust\disgust_119.jpg,disgust
dataset\disgust\disgust_120.jpg,disgust
dataset\angry\angry_287.jpg,angry
dataset\angry\angry_288.jpg,angry
dataset\angry\angry_289.jpg,angry
dataset\disgust\disgust_121.jpg,disgust
dataset\angry\angry_290.jpg,angry
dataset\angry\angry_291.jpg,angry
dataset\angry\angry_292.jpg,angry
dataset\fear\fear_398.jpg,fear
dataset\disgust\disgust_122.jpg,disgust
dataset\disgust\disgust_123.jpg,disgust
dataset\disgust\disgust_124.jpg,disgust
dataset\angry\angry_293.jpg,angry
dataset\disgust\disgust_125.jpg,disgust
dataset\disgust\disgust_126.jpg,disgust
dataset\disgust\disgust_127.jpg,disgust
dataset\disgust\disgust_128.jpg,disgust
dataset\disgust\disgust_129.jpg,disgust
dataset\disgust\disgust_130.jpg,disgust
dataset\disgust\disgust_131.jpg,disgust
dataset\disgust\disgust_132.jpg,disgust
dataset\angry\angry_294.jpg,angry
dataset\angry\angry_295.jpg,angry
dataset\disgust\disgust_133.jpg,disgust
dataset\disgust\disgust_134.jpg,disgust
dataset\angry\angry_296.jpg,angry
dataset\disgust\disgust_135.jpg,disgust
dataset\disgust\disgust_136.jpg,disgust
dataset\angry\angry_297.jpg,angry
dataset\disgust\disgust_137.jpg,disgust
dataset\angry\angry_298.jpg,angry
dataset\angry\angry_299.jpg,angry
dataset\disgust\disgust_138.jpg,disgust
dataset\angry\angry_300.jpg,angry
dataset\angry\angry_301.jpg,angry
dataset\disgust\disgust_139.jpg,disgust
dataset\angry\angry_302.jpg,angry
dataset\angry\angry_303.jpg,angry
dataset\angry\angry_304.jpg,angry
dataset\disgust\disgust_140.jpg,disgust
dataset\disgust\disgust_141.jpg,disgust
dataset\angry\angry_305.jpg,angry
dataset\angry\angry_306.jpg,angry
dataset\angry\angry_307.jpg,angry
dataset\disgust\disgust_142.jpg,disgust
dataset\disgust\disgust_143.jpg,disgust
dataset\angry\angry_308.jpg,angry
dataset\disgust\disgust_144.jpg,disgust
dataset\angry\angry_309.jpg,angry
dataset\angry\angry_310.jpg,angry
dataset\disgust\disgust_145.jpg,disgust
dataset\angry\angry_311.jpg,angry
dataset\angry\angry_312.jpg,angry
dataset\angry\angry_313.jpg,angry
dataset\disgust\disgust_146.jpg,disgust
dataset\angry\angry_314.jpg,angry
dataset\angry\angry_315.jpg,angry
dataset\angry\angry_316.jpg,angry
dataset\angry\angry_317.jpg,angry
dataset\disgust\disgust_147.jpg,disgust
dataset\angry\angry_318.jpg,angry
dataset\disgust\disgust_148.jpg,disgust
dataset\disgust\disgust_149.jpg,disgust
dataset\disgust\disgust_150.jpg,disgust
dataset\disgust\disgust_151.jpg,disgust
dataset\angry\angry_319.jpg,angry
dataset\angry\angry_320.jpg,angry
dataset\disgust\disgust_152.jpg,disgust
dataset\angry\angry_321.jpg,angry
dataset\angry\angry_322.jpg,angry
dataset\angry\angry_323.jpg,angry
dataset\disgust\disgust_153.jpg,disgust
dataset\angry\angry_324.jpg,angry
dataset\angry\angry_325.jpg,angry
dataset\disgust\disgust_154.jpg,disgust
dataset\disgust\disgust_155.jpg,disgust
dataset\fear\fear_399.jpg,fear
dataset\angry\angry_326.jpg,angry
dataset\fear\fear_400.jpg,fear
dataset\fear\fear_401.jpg,fear
dataset\angry\angry_327.jpg,angry
dataset\fear\fear_402.jpg,fear
dataset\angry\angry_328.jpg,angry
dataset\angry\angry_329.jpg,angry
dataset\angry\angry_330.jpg,angry
dataset\angry\angry_331.jpg,angry
dataset\angry\angry_332.jpg,angry
dataset\angry\angry_333.jpg,angry
dataset\angry\angry_334.jpg,angry
dataset\angry\angry_335.jpg,angry
dataset\angry\angry_336.jpg,angry
dataset\fear\fear_403.jpg,fear
dataset\angry\angry_337.jpg,angry
dataset\angry\angry_338.jpg,angry
dataset\angry\angry_339.jpg,angry
dataset\fear\fear_404.jpg,fear
dataset\angry\angry_340.jpg,angry
dataset\angry\angry_341.jpg,angry
dataset\angry\angry_342.jpg,angry
dataset\angry\angry_343.jpg,angry
dataset\angry\angry_344.jpg,angry
dataset\angry\angry_345.jpg,angry
dataset\fear\fear_405.jpg,fear
dataset\angry\angry_346.jpg,angry
dataset\fear\fear_406.jpg,fear
dataset\fear\fear_407.jpg,fear
dataset\fear\fear_408.jpg,fear
dataset\fear\fear_409.jpg,fear
dataset\fear\fear_410.jpg,fear
dataset\fear\fear_411.jpg,fear
dataset\fear\fear_412.jpg,fear
dataset\fear\fear_413.jpg,fear
dataset\fear\fear_414.jpg,fear
dataset\fear\fear_415.jpg,fear
dataset\fear\fear_416.jpg,fear
dataset\fear\fear_417.jpg,fear
dataset\fear\fear_418.jpg,fear
dataset\surprise\surprise_38.jpg,surprise
dataset\surprise\surprise_39.jpg,surprise
dataset\fear\fear_419.jpg,fear
dataset\surprise\surprise_40.jpg,surprise
dataset\fear\fear_420.jpg,fear
dataset\surprise\surprise_41.jpg,surprise
dataset\surprise\surprise_42.jpg,surprise
dataset\surprise\surprise_43.jpg,surprise
dataset\surprise\surprise_44.jpg,surprise
dataset\surprise\surprise_45.jpg,surprise
dataset\fear\fear_421.jpg,fear
dataset\surprise\surprise_46.jpg,surprise
dataset\surprise\surprise_47.jpg,surprise
dataset\fear\fear_422.jpg,fear
dataset\fear\fear_423.jpg,fear
dataset\angry\angry_347.jpg,angry
dataset\surprise\surprise_48.jpg,surprise
dataset\fear\fear_424.jpg,fear
dataset\fear\fear_425.jpg,fear
dataset\fear\fear_426.jpg,fear
dataset\angry\angry_348.jpg,angry
dataset\angry\angry_349.jpg,angry
dataset\surprise\surprise_49.jpg,surprise
dataset\surprise\surprise_50.jpg,surprise
dataset\angry\angry_350.jpg,angry
dataset\fear\fear_427.jpg,fear
dataset\fear\fear_428.jpg,fear
dataset\surprise\surprise_51.jpg,surprise
dataset\fear\fear_429.jpg,fear
dataset\fear\fear_430.jpg,fear
dataset\fear\fear_431.jpg,fear
dataset\angry\angry_351.jpg,angry
dataset\fear\fear_432.jpg,fear
dataset\angry\angry_352.jpg,angry
dataset\surprise\surprise_52.jpg,surprise
dataset\fear\fear_433.jpg,fear
dataset\angry\angry_353.jpg,angry
dataset\angry\angry_354.jpg,angry
dataset\angry\angry_355.jpg,angry
dataset\surprise\surprise_53.jpg,surprise
dataset\fear\fear_434.jpg,fear
dataset\surprise\surprise_54.jpg,surprise
dataset\angry\angry_356.jpg,angry
dataset\fear\fear_435.jpg,fear
dataset\surprise\surprise_55.jpg,surprise
dataset\angry\angry_357.jpg,angry
dataset\fear\fear_436.jpg,fear
dataset\surprise\surprise_56.jpg,surprise
dataset\angry\angry_358.jpg,angry
dataset\angry\angry_359.jpg,angry
dataset\fear\fear_437.jpg,fear
dataset\angry\angry_360.jpg,angry
dataset\fear\fear_438.jpg,fear
dataset\angry\angry_361.jpg,angry
dataset\surprise\surprise_57.jpg,surprise
dataset\fear\fear_439.jpg,fear
dataset\angry\angry_362.jpg,angry
dataset\fear\fear_440.jpg,fear
dataset\angry\angry_363.jpg,angry
dataset\fear\fear_441.jpg,fear
dataset\surprise\surprise_58.jpg,surprise
dataset\surprise\surprise_59.jpg,surprise
dataset\angry\angry_364.jpg,angry
dataset\angry\angry_365.jpg,angry
dataset\fear\fear_442.jpg,fear
dataset\angry\angry_366.jpg,angry
dataset\fear\fear_443.jpg,fear
dataset\fear\fear_444.jpg,fear
dataset\fear\fear_445.jpg,fear
dataset\fear\fear_446.jpg,fear
dataset\fear\fear_447.jpg,fear
dataset\angry\angry_367.jpg,angry
dataset\fear\fear_448.jpg,fear
dataset\angry\angry_368.jpg,angry
dataset\angry\angry_369.jpg,angry
dataset\fear\fear_449.jpg,fear
dataset\surprise\surprise_60.jpg,surprise
dataset\fear\fear_450.jpg,fear
dataset\fear\fear_451.jpg,fear
dataset\surprise\surprise_61.jpg,surprise
dataset\surprise\surprise_62.jpg,surprise
dataset\angry\angry_370.jpg,angry
dataset\angry\angry_371.jpg,angry
dataset\fear\fear_452.jpg,fear
dataset\angry\angry_372.jpg,angry
dataset\angry\angry_373.jpg,angry
dataset\angry\angry_374.jpg,angry
dataset\angry\angry_375.jpg,angry
dataset\surprise\surprise_63.jpg,surprise
dataset\angry\angry_376.jpg,angry
dataset\fear\fear_453.jpg,fear
dataset\surprise\surprise_64.jpg,surprise
dataset\surprise\surprise_65.jpg,surprise
dataset\surprise\surprise_66.jpg,surprise
dataset\surprise\surprise_67.jpg,surprise
dataset\angry\angry_377.jpg,angry
dataset\angry\angry_378.jpg,angry
dataset\fear\fear_454.jpg,fear
dataset\fear\fear_455.jpg,fear
dataset\angry\angry_379.jpg,angry
dataset\fear\fear_456.jpg,fear
dataset\fear\fear_457.jpg,fear
dataset\angry\angry_380.jpg,angry
dataset\angry\angry_381.jpg,angry
dataset\angry\angry_382.jpg,angry
dataset\angry\angry_383.jpg,angry
dataset\angry\angry_384.jpg,angry
dataset\angry\angry_385.jpg,angry
dataset\fear\fear_458.jpg,fear
dataset\angry\angry_386.jpg,angry
dataset\fear\fear_459.jpg,fear
dataset\surprise\surprise_68.jpg,surprise
dataset\angry\angry_387.jpg,angry
dataset\angry\angry_388.jpg,angry
dataset\angry\angry_389.jpg,angry
dataset\angry\angry_390.jpg,angry
dataset\angry\angry_391.jpg,angry
dataset\surprise\surprise_69.jpg,surprise
dataset\fear\fear_460.jpg,fear
dataset\surprise\surprise_70.jpg,surprise
dataset\angry\angry_392.jpg,angry
dataset\fear\fear_461.jpg,fear
dataset\surprise\surprise_71.jpg,surprise
dataset\fear\fear_462.jpg,fear
dataset\angry\angry_393.jpg,angry
dataset\angry\angry_394.jpg,angry
dataset\surprise\surprise_72.jpg,surprise
dataset\fear\fear_463.jpg,fear
dataset\surprise\surprise_73.jpg,surprise
dataset\fear\fear_464.jpg,fear
dataset\surprise\surprise_74.jpg,surprise
dataset\fear\fear_465.jpg,fear
dataset\fear\fear_466.jpg,fear
